workerid,proliferate.condition,CC,Southern_rating,SpeakerGender,age_correct,age_incorrect,age_rating,age_type,assertiveness_rating,block,compQuestionType,democrat_rating,empathy_rating,femininity_rating,file,intelligence_rating,item_type,list,list_whichSpPoliticsFirst,matrixName_correct,matrixName_incorrect,matrixName_type,matrix_clause,name,orientation,participant_beliefs,predicate,projection,republican_rating,rt,slide_number_in_experiment,socialInfo,spBelief_rating,topic,true_false,whichSpPoliticsFirst,error
4576,default,closing businesses during COVID was unnecessary,,F,,,,,,block3,,,,,F-S-Lily.png,,MC,list2,list2_S,,,,NA,Lily,conservative,,NA,1,,9821,45,S,,lockdown,NA,S,
4576,default,the minimum wage is too low,,F,,,,,,block3,,,,,F-N-Elizabeth.png,,critical,list2,list2_S,,,,Ken didn't pretend that,Elizabeth,liberal,,pretend,0,,25820,46,N,,minimum_wage,NA,S,
4576,default,COVID is an overhyped virus,,M,,,,,,block3,,,,,M-S-Anthony.png,,critical,list2,list2_S,,,,Mary doesn't see that,Anthony,conservative,,see,1,,11329,47,S,,covid,NA,S,
4576,default,the break will be shortened today,,M,,,,,,block3,,,,,M-S-Jason.png,,critical,list2,list2_S,,,,Amelia doesn't see that,Jason,N,,see,1,,12082,48,S,,break,NA,S,
4576,default,medicaid is underfunded,,F,,,,,,block3,,,,,F-S-Sarah.png,,critical,list2,list2_S,,,,Allison isn't right that,Sarah,liberal,,be_right,0,,13702,49,S,,medicaid,NA,S,
4576,default,the military is underfunded,,F,,,,,,block3,,,,,F-S-Donna.png,,critical,list2,list2_S,,,,Emma didn't admit that,Donna,conservative,,admit,1,,10395,50,S,,military,NA,S,
4576,default,it is too easy to buy guns,,M,,,,,,block3,,,,,M-N-Daniel.png,,critical,list2,list2_S,,,,Owen doesn't know that,Daniel,liberal,,know,1,,9911,51,N,,gun_laws,NA,S,
4576,default,these events are well-organized,,M,,,,,,block3,,,,,M-S-Michael.png,,critical,list2,list2_S,,,,Leah isn't right that,Michael,N,,be_right,0.01,,11329,52,S,,organized,NA,S,
4576,default,it is too hard to get an abortion,,M,,,,,,block3,,,,,M-S-Joseph.png,,critical,list2,list2_S,,,,Grace doesn't see that,Joseph,liberal,,see,0.98,,15537,53,S,,abortion,NA,S,
4576,default,Trump's policies improved the American economy,,F,,,,,,block3,,,,,F-N-Lisa.png,,critical,list2,list2_S,,,,Tony didn't pretend that,Lisa,conservative,,pretend,0,,19125,54,N,,Trump_economy,NA,S,
4576,default,the event website is working now,,M,,,,,,block3,,,,,M-N-Jacob.png,,MC,list2,list2_S,,,,NA,Jacob,N,,NA,1,,9448,55,N,,website,NA,S,
4398,default,the 2020 election was rigged,,M,,,,,,block1,,,,,M-N-Tim.png,,critical,list1,list1_NS,,,,Jen doesn't think that,Tim,conservative,0,think,,,4809,4,N,,2020_election,,NS,
4398,default,the uprising at the Capitol was domestic terrorism,,M,,,,,,block1,,,,,M-S-Anthony.png,,critical,list1,list1_NS,,,,Glenn isn't annoyed that,Anthony,liberal,1,be_annoyed,,,3885,5,S,,capitol_uprising,,NS,
4398,default,U.S. presidential elections are held in November,,NA,,,,,,block1,,,,,NA.png,,O,list1,list1_NS,,,,NA,NA,NA,0.99,NA,,,3800,6,NA,,elections,,NS,
4398,default,the capital of the US is in Ohio,,NA,,,,,,block1,,,,,NA.png,,O,list1,list1_NS,,,,NA,NA,NA,0,NA,,,65614,7,NA,,capital,,NS,
4398,default,it is too difficult to buy guns,,M,,,,,,block1,,,,,M-S-Joseph.png,,critical,list1,list1_NS,,,,Owen isn't annoyed that,Joseph,conservative,0,be_annoyed,,,4579,8,S,,gun_laws,,NS,
4398,default,it is too easy to get an abortion,,M,,,,,,block1,,,,,M-N-Daniel.png,,critical,list1,list1_NS,,,,Grace doesn't know that,Daniel,conservative,0,know,,,2656,9,N,,abortion,,NS,
4398,default,Trump handled the pandemic badly,,M,,,,,,block1,,,,,M-S-Ryan.png,,critical,list1,list1_NS,,,,Danny didn't confess that,Ryan,liberal,0.99,confess,,,3846,10,S,,Trump_pandemic,,NS,
4398,default,Trump's policies damaged the American economy,,F,,,,,,block1,,,,,F-S-Amy.png,,critical,list1,list1_NS,,,,Tony didn't pretend that,Amy,liberal,0.98,pretend,,,3769,11,S,,Trump_economy,,NS,
4398,default,COVID is a dangerous virus,,M,,,,,,block1,,,,,M-N-John.png,,critical,list1,list1_NS,,,,Mary doesn't know that,John,liberal,0.98,know,,,2110,12,N,,covid,,NS,
4398,default,the minimum wage is too high,,F,,,,,,block1,,,,,F-S-Donna.png,,critical,list1,list1_NS,,,,Ken didn't pretend that,Donna,conservative,0.02,pretend,,,2944,13,S,,minimum_wage,,NS,
4398,default,the military is overfunded,,F,,,,,,block1,,,,,F-N-Elizabeth.png,,critical,list1,list1_NS,,,,Emma doesn't think that,Elizabeth,liberal,0.64,think,,,3310,14,N,,military,,NS,
4398,default,mask mandates are necessary,,F,,,,,,block1,,,,,F-N-Lisa.png,,critical,list1,list1_NS,,,,Wendy didn't acknowledge,Lisa,liberal,0.98,acknowledge,,,2569,15,N,,masks,,NS,
4398,default,medicaid is overfunded,,F,,,,,,block1,,,,,F-N-Helen.png,,critical,list1,list1_NS,,,,Allison didn't acknowledge,Helen,conservative,0.01,acknowledge,,,3109,16,N,,medicaid,,NS,
4398,default,immigrants steal jobs from Americans,,F,,,,,,block1,,,,,F-S-Sarah.png,,critical,list1,list1_NS,,,,Ben didn't confess that,Sarah,conservative,0.01,confess,,,5637,17,S,,immigrants,,NS,
4398,default,closing businesses during COVID was necessary,,F,,,,,,block1,,,,,F-N-Ashley.png,,MC,list1,list1_NS,,,,NA,Ashley,liberal,0.98,NA,,,3714,18,N,,lockdown,,NS,
4398,default,there are too few restrictions on welfare benefits,0.48,M,27,31,0.99,CORRECT,0.48,block2,age_question,0.98,0.49,0.35,M-N-Jay.png,0.49,itIsT_F,list1,list1_NS,welfare,universal basic income,CORRECT,NA,Jay,conservative,,NA,,0.18,43316,20,N,0.41,welfare,,NS,
4398,default,the uprising at the Capitol was domestic terrorism,0.79,M,29,18,0.01,INCORRECT,0.4,block2,name_question,0.13,0.37,0.15,M-S-Anthony.png,0.16,critical,list1,list1_NS,Glenn,Sam,INCORRECT,Glenn isn't annoyed that,Anthony,liberal,,be_annoyed,,0.83,37186,21,S,0.21,capitol_uprising,,NS,
4398,default,Trump handled the pandemic badly,0.56,M,25,20,0,INCORRECT,0.48,block2,age_question,0.28,0.32,0.18,M-S-Ryan.png,0.36,critical,list1,list1_NS,Danny,Judith,INCORRECT,Danny didn't confess that,Ryan,liberal,,confess,,0.59,31165,22,S,0.34,Trump_pandemic,,NS,
4398,default,medicaid is overfunded,0.31,F,29,18,0,INCORRECT,0.43,block2,name_question,0.45,0.44,0.37,F-N-Helen.png,0.44,critical,list1,list1_NS,Allison,Bill,INCORRECT,Allison didn't acknowledge,Helen,conservative,,acknowledge,,0.45,27587,23,N,0.45,medicaid,,NS,
4398,default,closing businesses during COVID was necessary,0.32,F,28,41,0,INCORRECT,0.29,block2,name_question,0.42,0.33,0.61,F-N-Ashley.png,0.4,MC,list1,list1_NS,the lockdown,vaccine mandates,INCORRECT,NA,Ashley,liberal,,NA,,0.51,29063,24,N,0.43,lockdown,,NS,
4398,default,the military is overfunded,0.47,F,27,19,0.99,CORRECT,0.36,block2,age_question,0.44,0.44,0.58,F-N-Elizabeth.png,0.37,critical,list1,list1_NS,Emma,Marie,CORRECT,Emma doesn't think that,Elizabeth,liberal,,think,,0.44,51227,25,N,0.43,military,,NS,
4398,default,mask mandates are necessary,0.27,F,34,42,0.98,CORRECT,0.46,block2,name_question,0.47,0.46,0.65,F-N-Lisa.png,0.46,critical,list1,list1_NS,Wendy,Shari,CORRECT,Wendy didn't acknowledge,Lisa,liberal,,acknowledge,,0.47,24227,26,N,0.47,masks,,NS,
4398,default,immigrants steal jobs from Americans,0.92,F,30,24,0,INCORRECT,0.33,block2,age_question,0.23,0.4,0.62,F-S-Sarah.png,0.35,critical,list1,list1_NS,Ben,Rhonda,INCORRECT,Ben didn't confess that,Sarah,conservative,,confess,,0.67,24751,27,S,0.57,immigrants,,NS,
4398,default,Trump's policies damaged the American economy,0.68,F,26,39,0.98,CORRECT,0.41,block2,name_question,0.39,0.46,0.6,F-S-Amy.png,0.38,critical,list1,list1_NS,Tony,Olivia,CORRECT,Tony didn't pretend that,Amy,liberal,,pretend,,0.54,22303,28,S,0.34,Trump_economy,,NS,
4398,default,COVID is a dangerous virus,0.21,M,30,43,0.99,CORRECT,0.19,block2,name_question,0.47,0.48,0.47,M-N-John.png,0.36,critical,list1,list1_NS,Mary,Lucy,CORRECT,Mary doesn't know that,John,liberal,,know,,0.49,24187,29,N,0.48,covid,,NS,
4398,default,it is too easy to get an abortion,0.24,M,34,37,0,INCORRECT,0.34,block2,age_question,0.49,0.32,0.33,M-N-Daniel.png,0.39,critical,list1,list1_NS,Grace,Isabelle,INCORRECT,Grace doesn't know that,Daniel,conservative,,know,,0.53,426494,30,N,0.61,abortion,,NS,
4398,default,the minimum wage is too high,0.89,F,36,21,0.99,CORRECT,0.27,block2,age_question,0.32,0.54,0.64,F-S-Donna.png,0.39,critical,list1,list1_NS,Ken,Fran,CORRECT,Ken didn't pretend that,Donna,conservative,,pretend,,0.67,23174,31,S,0.45,minimum_wage,,NS,
4398,default,the 2020 election was rigged,0.29,M,26,21,0.01,INCORRECT,0.35,block2,name_question,0.45,0.41,0.36,M-N-Tim.png,0.48,critical,list1,list1_NS,Jen,Charlotte,INCORRECT,Jen doesn't think that,Tim,conservative,,think,,0.49,27184,32,N,0.38,2020_election,,NS,
4398,default,it is too difficult to buy guns,0.24,M,27,40,1,CORRECT,0.43,block2,age_question,0.49,0.4,0.31,M-S-Joseph.png,0.38,critical,list1,list1_NS,Owen,Danielle,CORRECT,Owen isn't annoyed that,Joseph,conservative,,be_annoyed,,0.5,32291,33,S,0.47,gun_laws,,NS,
4398,default,Trump's policies damaged the American economy,,F,,,,,,block3,,,,,F-S-Amy.png,,critical,list1,list1_NS,,,,Tony didn't pretend that,Amy,liberal,,pretend,0.1,,27029,35,S,,Trump_economy,NA,NS,
4398,default,closing businesses during COVID was necessary,,F,,,,,,block3,,,,,F-N-Ashley.png,,MC,list1,list1_NS,,,,NA,Ashley,liberal,,NA,0.98,,8988,36,N,,lockdown,NA,NS,
4398,default,the fundraiser was postponed,,F,,,,,,block3,,,,,F-S-Kimberly.png,,critical,list1,list1_NS,,,,Liam didn't confess that,Kimberly,N,,confess,0.99,,12789,37,S,,fundraiser,NA,NS,
4398,default,the uprising at the Capitol was domestic terrorism,,M,,,,,,block3,,,,,M-S-Anthony.png,,critical,list1,list1_NS,,,,Glenn isn't annoyed that,Anthony,liberal,,be_annoyed,0.7,,17403,38,S,,capitol_uprising,NA,NS,
4398,default,it is too difficult to buy guns,,M,,,,,,block3,,,,,M-S-Joseph.png,,critical,list1,list1_NS,,,,Owen isn't annoyed that,Joseph,conservative,,be_annoyed,0.99,,15925,39,S,,gun_laws,NA,NS,
4398,default,Trump handled the pandemic badly,,M,,,,,,block3,,,,,M-S-Ryan.png,,critical,list1,list1_NS,,,,Danny didn't confess that,Ryan,liberal,,confess,1,,12422,40,S,,Trump_pandemic,NA,NS,
4398,default,the next event was rescheduled,,M,,,,,,block3,,,,,M-S-Jason.png,,critical,list1,list1_NS,,,,Noah isn't annoyed that,Jason,N,,be_annoyed,0.99,,10805,41,S,,next_event,NA,NS,
4398,default,there are too few restrictions on welfare benefits,,M,,,,,,block3,,,,,M-N-Jay.png,,itIsT_F,list1,list1_NS,,,,NA,Jay,conservative,,NA,0.98,,8897,42,N,,welfare,true,NS,
4398,default,the event started late,,F,,,,,,block3,,,,,F-N-Anna.png,,critical,list1,list1_NS,,,,Amelia doesn't know that,Anna,N,,know,0.97,,9915,43,N,,late,NA,NS,
4398,default,mask mandates are necessary,,F,,,,,,block3,,,,,F-N-Lisa.png,,critical,list1,list1_NS,,,,Wendy didn't acknowledge,Lisa,liberal,,acknowledge,0.98,,11629,44,N,,masks,NA,NS,
4398,default,medicaid is overfunded,,F,,,,,,block3,,,,,F-N-Helen.png,,critical,list1,list1_NS,,,,Allison didn't acknowledge,Helen,conservative,,acknowledge,0.98,,10071,45,N,,medicaid,NA,NS,
4398,default,there are fewer participants this week,,F,,,,,,block3,,,,,F-N-Michelle.png,,critical,list1,list1_NS,,,,Chloe doesn't think that,Michelle,N,,think,0.97,,11067,46,N,,participants,NA,NS,
4398,default,immigrants steal jobs from Americans,,F,,,,,,block3,,,,,F-S-Sarah.png,,critical,list1,list1_NS,,,,Ben didn't confess that,Sarah,conservative,,confess,0.99,,10233,47,S,,immigrants,NA,NS,
4398,default,the military is overfunded,,F,,,,,,block3,,,,,F-N-Elizabeth.png,,critical,list1,list1_NS,,,,Emma doesn't think that,Elizabeth,liberal,,think,0.75,,10227,48,N,,military,NA,NS,
4398,default,COVID is a dangerous virus,,M,,,,,,block3,,,,,M-N-John.png,,critical,list1,list1_NS,,,,Mary doesn't know that,John,liberal,,know,0.99,,9961,49,N,,covid,NA,NS,
4398,default,the 2020 election was rigged,,M,,,,,,block3,,,,,M-N-Tim.png,,critical,list1,list1_NS,,,,Jen doesn't think that,Tim,conservative,,think,1,,10707,50,N,,2020_election,NA,NS,
4398,default,it is too easy to get an abortion,,M,,,,,,block3,,,,,M-N-Daniel.png,,critical,list1,list1_NS,,,,Grace doesn't know that,Daniel,conservative,,know,0.99,,11832,51,N,,abortion,NA,NS,
4398,default,the previous meeting minutes were sent,,M,,,,,,block3,,,,,M-S-Michael.png,,critical,list1,list1_NS,,,,Ethan didn't pretend that,Michael,N,,pretend,0,,19299,52,S,,minutes,NA,NS,
4398,default,the minimum wage is too high,,F,,,,,,block3,,,,,F-S-Donna.png,,critical,list1,list1_NS,,,,Ken didn't pretend that,Donna,conservative,,pretend,0,,13633,53,S,,minimum_wage,NA,NS,
4398,default,the event website is working now,,F,,,,,,block3,,,,,F-S-Veronica.png,,MC,list1,list1_NS,,,,NA,Veronica,N,,NA,1,,10017,54,S,,website,NA,NS,
4398,default,the registration due date is next week,,M,,,,,,block3,,,,,M-N-James.png,,critical,list1,list1_NS,,,,Leah didn't acknowledge,James,N,,acknowledge,0.99,,10801,55,N,,registration,NA,NS,
4626,default,the military is underfunded,,F,,,,,,block1,,,,,F-S-Donna.png,,critical,list2,list2_S,,,,Emma didn't hear that,Donna,conservative,0.72,hear,,,9780,4,S,,military,,S,
4626,default,the capital of the US is in Ohio,,NA,,,,,,block1,,,,,NA.png,,O,list2,list2_S,,,,NA,NA,NA,0,NA,,,4725,5,NA,,capital,,S,
4626,default,it is too easy to buy guns,,M,,,,,,block1,,,,,M-N-Daniel.png,,critical,list2,list2_S,,,,Owen doesn't know that,Daniel,liberal,0.06,know,,,5404,6,N,,gun_laws,,S,
4626,default,the 2020 election was legitimate,,M,,,,,,block1,,,,,M-S-Ryan.png,,critical,list2,list2_S,,,,Jen didn't hear that,Ryan,liberal,0.13,hear,,,3393,7,S,,2020_election,,S,
4626,default,U.S. presidential elections are held in November,,NA,,,,,,block1,,,,,NA.png,,O,list2,list2_S,,,,NA,NA,NA,0.97,NA,,,6508,8,NA,,elections,,S,
4626,default,Trump handled the pandemic well,,M,,,,,,block1,,,,,M-N-Tim.png,,critical,list2,list2_S,,,,Danny didn't suggest that,Tim,conservative,0.97,suggest,,,4383,9,N,,Trump_pandemic,,S,
4626,default,the minimum wage is too low,,F,,,,,,block1,,,,,F-N-Elizabeth.png,,critical,list2,list2_S,,,,Ken isn't annoyed that,Elizabeth,liberal,0.05,be_annoyed,,,4606,10,N,,minimum_wage,,S,
4626,default,it is too hard to get an abortion,,M,,,,,,block1,,,,,M-S-Joseph.png,,critical,list2,list2_S,,,,Grace didn't say that,Joseph,liberal,0.02,say,,,4209,11,S,,abortion,,S,
4626,default,immigrants support the economy,,F,,,,,,block1,,,,,F-N-Helen.png,,critical,list2,list2_S,,,,Ben didn't suggest that,Helen,liberal,0.47,suggest,,,4893,12,N,,immigrants,,S,
4626,default,medicaid is underfunded,,F,,,,,,block1,,,,,F-S-Sarah.png,,critical,list2,list2_S,,,,Allison isn't right that,Sarah,liberal,0.49,be_right,,,4679,13,S,,medicaid,,S,
4626,default,mask mandates are unnecessary,,F,,,,,,block1,,,,,F-S-Amy.png,,critical,list2,list2_S,,,,Wendy isn't right that,Amy,conservative,0.96,be_right,,,4292,14,S,,masks,,S,
4626,default,Trump's policies improved the American economy,,F,,,,,,block1,,,,,F-N-Lisa.png,,critical,list2,list2_S,,,,Tony isn't annoyed that,Lisa,conservative,0.99,be_annoyed,,,4396,15,N,,Trump_economy,,S,
4626,default,closing businesses during COVID was unnecessary,,F,,,,,,block1,,,,,F-S-Lily.png,,MC,list2,list2_S,,,,NA,Lily,conservative,0.98,NA,,,6152,16,S,,lockdown,,S,
4626,default,the uprising at the Capitol was patriotic,,M,,,,,,block1,,,,,M-N-John.png,,critical,list2,list2_S,,,,Glenn doesn't know that,John,conservative,0.95,know,,,4338,17,N,,capitol_uprising,,S,
4626,default,COVID is an overhyped virus,,M,,,,,,block1,,,,,M-S-Anthony.png,,critical,list2,list2_S,,,,Mary didn't say that,Anthony,conservative,0.97,say,,,4556,18,S,,covid,,S,
4626,default,the 2020 election was legitimate,0.95,M,25,20,0.03,INCORRECT,0.5,block2,name_question,0.47,0.49,0.03,M-S-Ryan.png,0.5,critical,list2,list2_S,Jen,Elena,INCORRECT,Jen didn't hear that,Ryan,liberal,,hear,,0.51,52525,20,S,0.92,2020_election,,S,
4626,default,the minimum wage is too low,0.29,F,27,21,0.02,INCORRECT,0.49,block2,age_question,0.8,0.49,0.61,F-N-Elizabeth.png,0.49,critical,list2,list2_S,Ken,Lucy,INCORRECT,Ken isn't annoyed that,Elizabeth,liberal,,be_annoyed,,0.39,42066,21,N,0.52,minimum_wage,,S,
4626,default,COVID is an overhyped virus,0.7,M,29,42,0.01,INCORRECT,0.47,block2,age_question,0.47,0.48,0.1,M-S-Anthony.png,0.5,critical,list2,list2_S,Mary,Sam,INCORRECT,Mary didn't say that,Anthony,conservative,,say,,0.57,39957,22,S,0.48,covid,,S,
4626,default,mask mandates are unnecessary,0.72,F,26,19,0.02,INCORRECT,0.51,block2,name_question,0.45,0.52,0.69,F-S-Amy.png,0.52,critical,list2,list2_S,Wendy,Sally,INCORRECT,Wendy isn't right that,Amy,conservative,,be_right,,0.49,41545,23,S,0.51,masks,,S,
4626,default,Trump handled the pandemic well,0.32,M,26,42,0.02,INCORRECT,0.49,block2,name_question,0.71,0.48,0.21,M-N-Tim.png,0.48,critical,list2,list2_S,Danny,Libby,INCORRECT,Danny didn't suggest that,Tim,conservative,,suggest,,0.54,34808,24,N,0.49,Trump_pandemic,,S,
4626,default,immigrants support the economy,0.49,F,29,37,0.97,CORRECT,0.52,block2,age_question,0.46,0.53,0.67,F-N-Helen.png,0.52,critical,list2,list2_S,Ben,Danielle,CORRECT,Ben didn't suggest that,Helen,liberal,,suggest,,0.48,51488,25,N,0.54,immigrants,,S,
4626,default,medicaid is underfunded,0.68,F,30,41,0.97,CORRECT,0.53,block2,name_question,0.51,0.54,0.56,F-S-Sarah.png,0.52,critical,list2,list2_S,Allison,Bill,CORRECT,Allison isn't right that,Sarah,liberal,,be_right,,0.52,34661,26,S,0.35,medicaid,,S,
4626,default,there are too few restrictions on welfare benefits,0.59,F,28,18,1,CORRECT,0.6,block2,age_question,0.76,0.58,0.56,F-S-Rachel.png,0.57,itIsT_F,list2,list2_S,welfare,vaccine mandates,CORRECT,NA,Rachel,conservative,,NA,,0.56,38810,27,S,0.57,welfare,,S,
4626,default,it is too hard to get an abortion,0.69,M,27,21,0.02,INCORRECT,0.49,block2,name_question,0.49,0.5,0.52,M-S-Joseph.png,0.5,critical,list2,list2_S,Grace,Isabelle,INCORRECT,Grace didn't say that,Joseph,liberal,,say,,0.51,33224,28,S,0.28,abortion,,S,
4626,default,it is too easy to buy guns,0.35,M,34,20,0.03,INCORRECT,0.53,block2,age_question,0.48,0.52,0.56,M-N-Daniel.png,0.53,critical,list2,list2_S,Owen,Charlotte,INCORRECT,Owen doesn't know that,Daniel,liberal,,know,,0.5,39584,29,N,0.5,gun_laws,,S,
4626,default,the military is underfunded,0.76,F,36,18,0.97,CORRECT,0.51,block2,age_question,0.5,0.57,0.49,F-S-Donna.png,0.49,critical,list2,list2_S,Emma,Judith,CORRECT,Emma didn't hear that,Donna,conservative,,hear,,0.51,31701,30,S,0.67,military,,S,
4626,default,Trump's policies improved the American economy,0.29,F,34,31,0.98,CORRECT,0.54,block2,name_question,0.45,0.53,0.56,F-N-Lisa.png,0.53,critical,list2,list2_S,Tony,Olivia,CORRECT,Tony isn't annoyed that,Lisa,conservative,,be_annoyed,,0.47,174542,31,N,0.73,Trump_economy,,S,
4626,default,the uprising at the Capitol was patriotic,0.33,M,30,43,0.97,CORRECT,0.44,block2,name_question,0.49,0.48,0.18,M-N-John.png,0.45,critical,list2,list2_S,Glenn,Marie,CORRECT,Glenn doesn't know that,John,conservative,,know,,0.5,33166,32,N,0.36,capitol_uprising,,S,
4626,default,closing businesses during COVID was unnecessary,0.34,F,22,24,0.97,CORRECT,0.57,block2,age_question,0.47,0.57,0.27,F-S-Lily.png,0.55,MC,list2,list2_S,the lockdown,universal basic income,CORRECT,NA,Lily,conservative,,NA,,0.49,28607,33,S,0.64,lockdown,,S,
4626,default,it is too easy to buy guns,,M,,,,,,block3,,,,,M-N-Daniel.png,,critical,list2,list2_S,,,,Owen doesn't know that,Daniel,liberal,,know,0.78,,18512,35,N,,gun_laws,NA,S,
4626,default,the event website is working now,,M,,,,,,block3,,,,,M-N-Jacob.png,,MC,list2,list2_S,,,,NA,Jacob,N,,NA,0.79,,16543,36,N,,website,NA,S,
4626,default,it is too hard to get an abortion,,M,,,,,,block3,,,,,M-S-Joseph.png,,critical,list2,list2_S,,,,Grace didn't say that,Joseph,liberal,,say,0.21,,37420,37,S,,abortion,NA,S,
4626,default,Trump handled the pandemic well,,M,,,,,,block3,,,,,M-N-Tim.png,,critical,list2,list2_S,,,,Danny didn't suggest that,Tim,conservative,,suggest,0.18,,14494,38,N,,Trump_pandemic,NA,S,
4626,default,the event was advertised on social media,,F,,,,,,block3,,,,,F-S-Kimberly.png,,critical,list2,list2_S,,,,Chloe didn't hear that,Kimberly,N,,hear,0.7,,13998,39,S,,social_media,NA,S,
4626,default,the agenda is longer than usual today,,F,,,,,,block3,,,,,F-N-Michelle.png,,critical,list2,list2_S,,,,Ethan isn't annoyed that,Michelle,N,,be_annoyed,0.75,,27265,40,N,,agenda,NA,S,
4626,default,COVID is an overhyped virus,,M,,,,,,block3,,,,,M-S-Anthony.png,,critical,list2,list2_S,,,,Mary didn't say that,Anthony,conservative,,say,0.7,,14732,41,S,,covid,NA,S,
4626,default,immigrants support the economy,,F,,,,,,block3,,,,,F-N-Helen.png,,critical,list2,list2_S,,,,Ben didn't suggest that,Helen,liberal,,suggest,0.61,,14213,42,N,,immigrants,NA,S,
4626,default,the 2020 election was legitimate,,M,,,,,,block3,,,,,M-S-Ryan.png,,critical,list2,list2_S,,,,Jen didn't hear that,Ryan,liberal,,hear,0.76,,15542,43,S,,2020_election,NA,S,
4626,default,the military is underfunded,,F,,,,,,block3,,,,,F-S-Donna.png,,critical,list2,list2_S,,,,Emma didn't hear that,Donna,conservative,,hear,0.73,,12653,44,S,,military,NA,S,
4626,default,mask mandates are unnecessary,,F,,,,,,block3,,,,,F-S-Amy.png,,critical,list2,list2_S,,,,Wendy isn't right that,Amy,conservative,,be_right,0.16,,26099,45,S,,masks,NA,S,
4626,default,medicaid is underfunded,,F,,,,,,block3,,,,,F-S-Sarah.png,,critical,list2,list2_S,,,,Allison isn't right that,Sarah,liberal,,be_right,0.16,,19578,46,S,,medicaid,NA,S,
4626,default,these events are well-organized,,M,,,,,,block3,,,,,M-S-Michael.png,,critical,list2,list2_S,,,,Leah isn't right that,Michael,N,,be_right,0.09,,16537,47,S,,organized,NA,S,
4626,default,closing businesses during COVID was unnecessary,,F,,,,,,block3,,,,,F-S-Lily.png,,MC,list2,list2_S,,,,NA,Lily,conservative,,NA,0.87,,16998,48,S,,lockdown,NA,S,
4626,default,the uprising at the Capitol was patriotic,,M,,,,,,block3,,,,,M-N-John.png,,critical,list2,list2_S,,,,Glenn doesn't know that,John,conservative,,know,0.84,,15371,49,N,,capitol_uprising,NA,S,
4626,default,Trump's policies improved the American economy,,F,,,,,,block3,,,,,F-N-Lisa.png,,critical,list2,list2_S,,,,Tony isn't annoyed that,Lisa,conservative,,be_annoyed,0.42,,34945,50,N,,Trump_economy,NA,S,
4626,default,the minimum wage is too low,,F,,,,,,block3,,,,,F-N-Elizabeth.png,,critical,list2,list2_S,,,,Ken isn't annoyed that,Elizabeth,liberal,,be_annoyed,0.64,,14195,51,N,,minimum_wage,NA,S,
4626,default,the organizers' contact info is outdated,,M,,,,,,block3,,,,,M-N-James.png,,critical,list2,list2_S,,,,Noah doesn't know that,James,N,,know,0.69,,16690,52,N,,contact,NA,S,
4626,default,last month's newsletter was sent late,,F,,,,,,block3,,,,,F-N-Anna.png,,critical,list2,list2_S,,,,Liam didn't suggest that,Anna,N,,suggest,0.59,,17299,53,N,,newsletter,NA,S,
4626,default,the break will be shortened today,,M,,,,,,block3,,,,,M-S-Jason.png,,critical,list2,list2_S,,,,Amelia didn't say that,Jason,N,,say,0.58,,13463,54,S,,break,NA,S,
4626,default,there are too few restrictions on welfare benefits,,F,,,,,,block3,,,,,F-S-Rachel.png,,itIsT_F,list2,list2_S,,,,NA,Rachel,conservative,,NA,0.27,,21448,55,S,,welfare,false,S,
4639,default,the capital of the US is in Ohio,,NA,,,,,,block1,,,,,NA.png,,O,list2,list2_NS,,,,NA,NA,NA,0,NA,,,14527,4,NA,,capital,,NS,
4639,default,it is too easy to buy guns,,M,,,,,,block1,,,,,M-S-Joseph.png,,critical,list2,list2_NS,,,,Owen doesn't think that,Joseph,liberal,0.27,think,,,8667,5,S,,gun_laws,,NS,
4639,default,COVID is an overhyped virus,,M,,,,,,block1,,,,,M-N-John.png,,critical,list2,list2_NS,,,,Mary didn't suggest that,John,conservative,0.08,suggest,,,3191,6,N,,covid,,NS,
4639,default,the military is underfunded,,F,,,,,,block1,,,,,F-N-Elizabeth.png,,critical,list2,list2_NS,,,,Emma didn't confess that,Elizabeth,conservative,0.01,confess,,,19253,7,N,,military,,NS,
4639,default,closing businesses during COVID was unnecessary,,F,,,,,,block1,,,,,F-N-Ashley.png,,MC,list2,list2_NS,,,,NA,Ashley,conservative,0,NA,,,2789,8,N,,lockdown,,NS,
4639,default,Trump's policies improved the American economy,,F,,,,,,block1,,,,,F-S-Amy.png,,critical,list2,list2_NS,,,,Tony didn't hear that,Amy,conservative,0.03,hear,,,3462,9,S,,Trump_economy,,NS,
4639,default,mask mandates are unnecessary,,F,,,,,,block1,,,,,F-N-Lisa.png,,critical,list2,list2_NS,,,,Wendy isn't right that,Lisa,conservative,0.03,be_right,,,3337,10,N,,masks,,NS,
4639,default,U.S. presidential elections are held in November,,NA,,,,,,block1,,,,,NA.png,,O,list2,list2_NS,,,,NA,NA,NA,1,NA,,,19112,11,NA,,elections,,NS,
4639,default,immigrants support the economy,,F,,,,,,block1,,,,,F-S-Sarah.png,,critical,list2,list2_NS,,,,Ben didn't say that,Sarah,liberal,0.5,say,,,7167,12,S,,immigrants,,NS,
4639,default,medicaid is underfunded,,F,,,,,,block1,,,,,F-N-Helen.png,,critical,list2,list2_NS,,,,Allison isn't right that,Helen,liberal,0.92,be_right,,,4040,13,N,,medicaid,,NS,
